source,target,con_type,con_year
5295,2316,f,3
4787,4716,f,2
2433,634,v,5
1785,1859,f,4
7364,7366,f,4
2625,7409,v,4
3674,8457,b,4
5135,5585,f,5
5362,5364,f,1
5435,5436,f,1
1729,1494,f,7
4077,102,f,3
9125,4609,f,5
4002,8412,f,3
5063,5062,f,2
4380,4467,f,5
2151,1583,f,7
2815,2520,f,3
1252,1194,b,5
8400,4091,f,3
8107,1431,f,4
1311,790,f,7
6120,6123,f,7
4749,4757,f,1
2563,2538,f,2
2680,2687,f,2
2079,2085,f,3
7228,7156,f,5
4914,4736,f,3
4889,4871,f,1
627,337,f,3
1555,6526,f,1
2691,2682,f,3
7354,6146,f,4
841,1135,f,7
8259,3140,b,5
7773,5695,f,6
6215,9387,f,7
1333,8105,v,5
1137,1214,f,3
3090,3219,f,3
805,1205,f,1
3180,2945,f,5
4157,4332,f,4
993,1006,f,1
7264,7149,f,1
2115,2113,f,3
457,245,f,5
4189,8037,v,4
1300,1299,f,5
3579,3583,f,3
6635,6199,f,1
138,129,v,4
1709,1714,f,2
6303,6301,f,5
5030,7310,f,6
5034,5116,f,5
2684,2894,f,4
545,313,f,4
9621,9620,f,4
657,500,f,5
1230,954,f,1
5098,8066,f,3
1693,1479,f,1
9759,1980,f,5
9056,1665,f,5
9845,7342,f,7
1096,1097,f,2
3328,3362,f,3
4869,4874,f,1
6531,6505,f,7
6252,6219,f,1
991,1415,f,6
4495,4497,f,1
4950,4938,f,4
3970,3983,f,4
4440,4465,f,2
3186,3896,f,5
3765,3227,f,5
586,584,f,4
464,500,f,5
6142,6134,f,1
6478,6219,f,3
1956,1984,f,1
6296,7411,f,2
719,719,f,4
4606,4465,f,2
2207,8331,f,5
9810,4733,f,6
4153,4344,f,2
7121,7137,f,7
2440,2450,f,4
451,173,f,4
7206,6250,f,5
3011,3049,f,3
9009,1772,f,5
5598,5397,f,6
8596,8610,f,3
1378,1302,f,3
1722,867,f,4
1288,1623,f,4
1729,1596,f,3
6135,6133,f,1
5116,5202,f,5
602,378,f,1
1422,8117,b,5
3481,3356,f,1
1495,1293,f,3
3740,3535,b,4
2690,2522,v,5
7154,7258,f,7
48,177,f,3
26,4593,f,5
8374,9325,b,4
482,410,f,1
763,1501,f,7
3214,3036,f,5
3492,2580,f,3
1882,1700,f,6
3168,3126,b,5
4974,9270,f,6
7364,7360,f,7
4115,4440,f,4
6230,6502,f,2
3931,4060,f,4
9694,3755,f,5
632,5,b,5
7213,6376,f,1
2718,2711,f,2
1976,1929,f,1
2038,1793,f,6
4248,122,f,3
3462,3273,f,3
5123,5293,f,2
3158,3157,f,5
3651,3729,f,5
4354,9187,f,4
3051,4657,f,2
5226,5072,f,7
4843,4845,f,2
5261,8780,b,7
2631,2629,f,1
2876,2780,f,1
3334,3430,f,5
6134,6257,f,4
2658,2672,f,2
8272,3179,f,2
4784,4789,f,2
1228,1244,f,1
3892,3982,f,1
6504,6371,f,3
3281,3310,f,1
10026,1024,f,6
162,622,f,3
1396,1165,f,7
4487,4605,f,5
2486,2498,f,5
2247,1657,f,1
5225,6076,v,4
4810,4818,f,1
4991,4986,f,5
5696,6199,f,1
2461,2397,f,2
4253,4255,f,1
7404,7400,f,6
390,565,f,1
3691,3560,f,4
5026,5028,f,3
63,182,f,1
1058,986,f,1
7118,7107,f,5
6499,7160,f,1
4776,4786,f,5
491,655,f,4
1963,1957,f,1
3943,3942,f,2
2193,2172,f,1
3610,3746,v,4
4204,4329,f,5
6314,6163,f,7
1340,985,f,1
6401,6416,f,4
4329,4269,f,1
2507,2909,f,4
946,949,f,2
1370,988,b,4
8516,6255,f,5
3425,3469,f,1
1052,1267,f,6
1811,2207,f,3
211,9046,f,5
1530,1752,f,1
3319,3432,f,3
1202,1794,f,5
4248,433,f,3
940,815,f,6
8368,3873,f,5
2171,1679,f,4
1563,1710,f,4
5120,5302,f,2
2121,1624,f,2
2861,2873,b,4
5521,5214,f,4
456,576,f,3
9174,539,f,4
1025,1922,f,3
5148,5263,f,3
4611,8437,f,2
1841,1752,f,3
4246,4232,f,1
854,1297,f,3
1893,2174,f,1
2580,2538,f,1
8786,6464,f,3
5290,5287,f,1
735,1337,f,2
4395,4380,f,2
3183,9670,f,4
3095,3188,f,4
2819,2852,f,2
3108,2958,f,1
1773,2105,f,4
6518,8541,b,5
4505,4567,f,5
8259,2968,f,5
9852,9381,f,6
3000,3031,f,1
192,720,f,5
827,1416,f,1
6256,9860,f,6
6188,2619,f,3
2471,2470,b,5
9526,914,v,4
6056,7262,f,3
1344,8230,v,5
5494,5553,f,1
328,117,f,4
5265,5250,f,1
1900,1598,f,5
8821,1391,f,4
1906,1910,f,1
2521,2496,f,1
4117,4109,f,1
1882,2235,f,1
6475,6317,f,4
1306,8171,f,3
6304,5696,f,2
3593,3751,f,5
812,759,f,5
344,362,f,1
4463,4542,f,1
2322,2228,f,3
1102,1025,f,4
5161,5282,f,2
5340,5443,f,3
6460,5044,f,7
814,981,f,2
487,267,v,4
1106,989,b,6
3961,4096,f,3
3431,3331,f,3
227,253,f,2
8237,3415,f,2
634,16,f,1
9302,8731,f,5
844,1602,b,4
6101,7139,f,4
1827,1239,f,5
2783,2507,f,5
2708,2709,f,1
8211,10021,f,7
3520,3513,f,1
179,649,f,3
7225,6148,v,6
4023,4043,f,5
1133,808,f,2
2591,2581,f,2
100,64,f,2
770,1265,b,4
799,1315,f,7
2706,2776,f,4
6334,6336,f,1
2242,1686,f,3
1841,1795,f,5
2368,2381,f,1
4386,4547,f,4
3905,4056,f,5
264,153,f,4
8811,3254,f,3
4278,4305,f,2
1302,1098,f,3
4452,4440,f,4
160,161,f,1
8566,6512,f,3
827,965,f,6
4033,4030,f,3
7125,6494,f,5
884,833,f,6
5101,5273,f,7
710,3867,f,2
2230,1838,f,4
6065,6079,f,1
146,550,f,1
7309,7162,f,3
2002,1997,f,1
8515,3047,f,3
4476,4470,f,1
1563,1179,f,3
3050,3023,f,5
7210,6408,f,5
6435,8543,f,6
2566,2538,f,2
1016,1954,f,7
1705,1958,f,2
2394,2381,f,5
7373,7357,f,3
9290,4964,f,4
6645,6582,f,7
1773,1857,f,2
3170,8008,f,5
2682,2502,f,5
952,1654,f,6
9587,5259,f,7
5175,5161,f,2
4519,4432,v,5
4541,4525,f,1
3875,3853,f,1
4916,4807,f,5
567,4582,b,5
453,244,f,1
5091,5166,f,6
9145,143,f,4
5463,6512,f,3
4709,8780,f,4
3372,3270,f,2
932,917,f,1
8128,1076,f,2
6146,7354,f,3
613,389,f,5
6249,6531,f,3
483,499,f,1
2181,1721,f,2
4086,4009,f,3
1767,1719,v,4
1822,1935,f,5
3134,3109,f,4
469,273,f,3
1810,1269,f,7
2008,1997,f,1
1392,943,f,1
2775,2793,f,1
4536,4392,f,3
2473,2481,f,1
634,2446,f,3
2627,2622,f,1
3898,3877,f,4
1065,9508,f,4
6173,4762,f,6
3691,3652,f,1
3207,3021,f,3
3186,3185,f,3
3588,3539,f,1
87,4153,f,4
2208,9491,b,7
5089,9290,f,7
1267,1262,f,1
5053,5274,b,6
3417,3396,f,5
5116,5174,v,6
5087,5095,f,1
2527,2516,f,3
3513,3556,f,3
1338,1417,f,7
3891,3972,f,2
5106,5301,f,4
2017,2015,f,7
9576,9592,f,4
2978,2992,f,3
1448,1687,b,5
5547,5597,f,4
7333,4928,v,5
8321,4574,f,4
4835,5115,f,7
489,331,f,2
7188,7203,f,1
4465,4440,f,4
1784,1121,f,4
2353,3312,f,4
3211,3199,f,1
1708,1215,f,7
4727,4735,f,1
1432,8114,f,2
790,1233,b,5
6298,7240,f,3
1001,8226,f,7
1097,1649,f,4
5230,5070,f,5
2830,2823,f,5
9723,6163,b,7
9187,9170,f,5
1141,1145,f,6
806,2207,b,4
2841,2815,f,5
2626,5190,f,5
803,1170,f,4
4553,4549,f,3
352,510,f,1
1333,892,f,7
1117,889,f,4
2013,1794,f,3
594,32,f,1
4963,4972,f,1
7146,6215,f,7
3275,3273,f,4
7120,6522,f,3
3064,3057,f,4
776,988,f,3
3512,3507,f,2
2956,2942,f,2
1172,1022,f,1
744,1325,f,1
2746,857,f,4
6188,7165,f,4
1081,1918,f,3
304,9230,f,5
5379,5534,f,2
1834,2174,f,6
3310,3258,f,3
288,467,f,2
1841,1460,f,6
618,24,f,4
5537,5475,f,3
1935,1922,f,1
1076,1770,f,4
4505,4442,f,3
3738,9237,f,4
1007,1991,f,6
333,413,f,1
2048,1256,f,2
1486,1352,f,2
3559,2545,v,4
1437,1435,f,1
3361,3342,f,5
5169,5288,f,2
7241,7414,f,2
500,8042,f,3
4768,4770,f,1
3417,3396,f,4
5547,5196,f,4
2813,2810,b,5
4742,4908,f,1
4450,8470,b,4
4772,4764,b,5
1205,1333,f,6
1018,867,f,2
6066,9835,v,7
7235,6145,f,3
550,8031,f,2
488,720,b,5
4924,4921,f,2
5065,5206,f,3
2854,2806,f,5
244,700,f,1
4239,4202,f,2
1648,1645,f,2
2366,2375,f,2
4276,4276,f,5
4079,4105,f,5
40,21,f,4
2193,951,f,7
6251,7120,f,4
6650,6635,f,2
2645,2649,f,2
2408,2393,f,2
9559,5332,v,5
5069,5288,f,4
4792,8096,f,2
313,297,f,3
614,236,f,2
6187,7412,f,4
1837,1918,f,3
2020,1625,f,5
7398,6212,f,1
3277,3357,f,4
4816,4775,f,2
5631,5386,f,7
3142,2976,f,1
5171,5073,f,2
1043,1251,f,3
3135,3083,f,3
1284,1511,f,1
3291,2580,f,2
2245,767,v,5
4558,4475,f,4
4319,4312,f,2
5139,5131,f,1
1218,1077,f,1
7311,7321,f,6
832,1286,f,2
522,516,f,1
2131,2143,f,2
4199,9326,f,4
9484,1704,f,4
5431,5440,f,1
1854,1841,f,3
3900,3901,f,3
89,439,f,4
2577,2725,f,4
1858,2157,f,2
3229,3242,f,4
266,501,f,1
2896,2520,f,4
6173,10060,f,7
8500,561,f,4
1645,1612,f,1
4820,9627,f,6
1649,995,f,7
1269,1421,f,6
4294,4254,f,1
4465,217,f,2
6217,6213,f,1
735,1430,f,6
8117,1049,f,5
7247,6453,f,3
1741,1793,f,3
2670,2671,f,1
1089,1103,f,1
1821,2357,b,4
5106,5309,f,6
2034,2077,f,4
1144,798,f,4
1174,782,f,2
629,8046,f,3
6445,7287,f,1
5272,5282,f,1
1129,1049,f,1
605,581,f,3
2461,2447,f,5
1470,1458,f,3
769,1357,f,1
1664,9643,v,7
9401,6194,f,7
4448,4592,f,1
3651,3525,f,5
301,508,f,3
1160,784,f,6
6159,6095,v,5
7690,5498,f,4
6,693,b,4
2222,2052,f,2
4403,4384,f,3
167,40,f,4
5133,5233,f,1
1811,1741,f,1
5042,5085,f,5
8233,2093,f,5
2863,2860,f,1
449,382,f,1
1659,1919,f,6
5189,5173,f,4
7143,7272,f,5
3280,3277,f,1
1743,2218,f,4
8241,3379,f,2
841,771,f,1
31,4486,f,3
233,254,f,1
910,1005,f,3
1682,1900,f,1
4049,3974,f,4
1319,1120,f,7
2894,2885,b,5
918,1145,f,6
6325,6331,f,4
5526,5455,b,5
3851,3877,f,1
456,576,f,5
761,1486,f,1
2341,7327,f,7
4288,203,f,4
6218,6212,f,1
866,1315,f,2
1332,1406,f,2
9450,9446,f,4
6327,6339,f,1
4017,3851,f,4
3184,3172,f,1
4011,4035,f,1
2780,2871,f,2
5115,5073,f,2
1144,1352,f,5
4302,8384,f,2
6106,6116,f,6
2879,2903,f,4
6390,6368,f,2
2183,2188,f,3
6399,6418,f,4
2218,1336,f,2
540,8473,f,4
6123,6115,f,2
3316,3323,f,3
6182,6173,f,3
8811,3317,f,3
8130,807,f,2
3054,3083,f,5
6208,7256,f,2
8770,1594,f,3
3120,3088,f,5
7286,7172,f,3
1998,1880,b,6
499,500,f,2
4000,4013,b,5
3237,3152,f,2
4088,4102,f,2
5274,5250,f,1
3557,3551,f,3
757,1348,f,4
3342,3361,f,1
316,53,f,4
7422,7276,f,6
120,332,f,3
2187,1901,b,6
767,1140,f,2
2993,3019,f,2
2952,3133,f,3
171,43,f,5
3595,4479,f,2
981,1251,f,2
805,1423,f,4
8573,5463,f,2
8094,4945,f,2
4165,4110,f,4
1706,1949,f,2
3092,3772,f,4
6364,7144,f,3
8406,2968,f,4
3379,3482,f,3
7241,7318,f,7
3517,3613,f,2
2217,2217,f,5
6276,6206,f,2
4497,223,f,4
3629,3543,f,2
5204,5026,f,3
5389,5390,f,1
10121,2191,f,7
7448,7263,f,1
1510,1682,f,7
8657,8644,f,6
467,9460,v,4
605,593,f,2
3485,3411,f,3
2433,2439,f,5
2048,2042,f,1
1774,2037,f,7
3851,3894,f,4
3292,9067,f,5
2596,2595,f,1
10023,1794,f,6
9693,3488,f,5
6460,6068,f,6
150,36,f,2
2515,2681,f,4
5473,5487,f,5
1762,1616,f,1
4715,4986,f,3
3720,3624,v,5
6493,6483,f,5
1697,2244,f,3
4721,4709,f,1
6398,2341,f,2
9939,9911,f,7
1278,1140,f,3
5062,5076,f,2
763,833,b,4
3229,3023,f,1
6379,7340,f,5
3029,2984,f,2
5258,5257,f,2
5565,6244,f,3
3477,3305,f,2
5120,1555,f,6
6413,6374,f,2
1864,1869,f,6
5184,5241,f,2
1961,1942,f,1
4932,4724,f,2
1036,2035,v,4
1048,898,f,2
4794,4978,f,4
2405,2414,f,1
837,1488,v,4
4487,4491,f,4
3883,8404,f,5
3715,3712,f,5
3537,3768,f,4
8141,1118,f,3
5034,5038,f,1
3132,2968,f,3
4562,4552,f,4
5195,7269,f,7
4285,4330,f,3
3875,3937,f,4
1347,746,f,4
7143,7175,f,1
4033,4060,f,5
1272,1251,f,1
2416,2395,f,5
3689,3486,f,5
7261,7256,f,3
4972,4839,f,6
3485,3485,f,3
1071,1502,f,3
4766,4869,f,3
5142,5125,f,1
3301,8253,f,4
2208,2043,f,2
8529,6496,f,2
7275,8715,f,3
782,1169,f,3
281,289,f,5
3252,9076,f,4
1777,1782,f,1
4096,3991,f,3
5313,5301,f,2
806,1788,f,5
1296,1009,f,5
1906,9516,b,7
3661,3693,f,1
2096,1794,f,6
1131,1109,f,3
5080,5296,f,1
2968,3103,f,3
6075,6079,f,7
2153,8231,v,6
8292,8303,f,5
1218,2125,f,7
4967,4813,f,3
5355,5466,f,1
4567,4505,v,5
603,3577,f,4
8082,5138,b,4
1776,1740,f,4
9836,6056,f,7
2497,8065,f,3
543,538,f,1
4929,4912,f,2
6635,6278,f,6
4031,4012,f,1
5401,5523,f,7
1464,1175,f,3
95,202,f,2
403,185,v,4
2142,1090,f,2
3118,2950,f,4
1090,9759,f,6
4579,4480,f,4
5118,7310,f,2
2206,1752,f,4
7199,7187,f,1
4709,4798,f,7
3306,3375,f,2
1024,1318,f,7
954,1380,f,2
411,47,f,1
8821,9662,v,4
1561,1385,f,1
1171,1013,f,6
6200,6085,f,4
49,320,f,4
806,1326,f,3
4384,4556,v,4
2015,1688,f,1
3333,3328,f,2
8681,5561,f,6
9630,3843,f,4
3030,3096,f,4
4602,4574,f,1
5602,5606,f,1
8333,2168,f,2
1622,1520,f,6
7335,7330,f,3
947,1384,f,6
1363,1503,f,7
1679,1618,f,5
4861,4818,f,3
7332,7432,f,6
9396,8720,f,4
5096,5044,f,2
636,469,f,1
1245,1234,f,1
9755,738,v,6
871,1838,f,7
6361,7447,f,2
204,344,f,3
9576,5292,f,5
6310,5287,f,7
248,8499,v,4
1638,9624,f,5
1048,898,f,4
2371,2425,f,2
9028,1773,f,6
8326,766,f,4
4877,4870,f,2
1807,2214,f,3
1726,9636,f,4
2401,2456,f,1
975,979,f,2
2786,2776,f,3
4716,4926,f,3
3659,8294,b,5
1889,1865,f,2
8415,4143,f,4
3964,3943,f,2
1071,1216,f,4
741,811,f,5
3926,3964,f,4
6478,6478,f,5
1272,750,f,6
3367,3423,f,4
4805,4923,b,6
6075,6072,f,1
3385,3426,v,5
6394,6374,f,1
3418,546,f,3
6527,6086,f,4
8099,46,f,3
2885,2890,f,5
1222,1481,f,3
4326,4161,f,3
4440,159,f,5
5267,5100,f,7
1552,5418,f,1
3397,3492,f,4
3102,3167,f,2
9979,1444,v,6
1279,1137,f,2
5468,5495,f,6
996,920,f,2
7293,6349,f,2
4103,3987,f,3
4981,9266,f,4
110,271,f,1
6493,7108,b,5
4230,8240,f,4
6260,6361,f,3
2415,2419,f,4
704,2906,f,2
794,1170,f,6
359,525,f,1
312,557,f,2
2084,2109,f,1
4966,4823,f,1
2150,2361,f,5
4481,4488,f,1
7144,7147,f,1
8299,3480,f,5
9045,1336,f,3
764,1728,f,7
7217,7161,b,5
3426,3494,f,4
6407,6597,v,4
2699,2697,f,5
2216,2154,f,6
1372,1222,f,2
5034,8069,f,2
4804,5163,f,6
4436,4202,b,4
2987,3011,f,3
1393,1304,f,3
217,8802,f,2
2715,2723,f,2
8734,7365,f,3
4497,4494,f,1
8694,9656,f,4
962,749,f,1
4727,4735,f,2
8030,443,f,2
2482,2496,f,1
1498,833,f,6
4709,4932,f,2
4477,4609,f,3
3678,3582,f,3
1939,1977,f,3
393,400,f,1
3066,3168,f,2
6274,7446,f,3
999,1492,f,7
1782,1847,f,2
2022,1884,f,3
6472,7116,f,5
1880,1370,f,7
1077,1050,f,4
2096,1750,b,5
3373,3375,f,1
410,475,f,3
890,770,f,2
4939,7576,f,5
6249,6256,v,5
4947,7404,f,7
1062,765,f,6
1215,1688,f,4
2785,2788,f,3
3908,4081,f,4
4698,5176,f,6
6484,6498,f,1
415,9456,f,5
2401,2397,f,1
997,767,f,5
6219,6145,b,4
4397,4582,f,1
2194,1482,v,5
6402,7332,f,2
7408,7375,f,6
9649,5294,f,6
8216,916,v,6
403,3,f,1
1292,844,f,2
4872,6567,v,5
5231,5245,f,2
5131,5124,f,2
3177,3119,b,5
5265,5288,f,2
738,746,f,1
3308,3307,f,1
1520,1975,f,3
6475,6361,b,5
6519,9415,f,6
9401,6439,f,4
6600,6305,f,3
6417,6374,f,1
41,161,f,1
5249,5066,f,4
8369,3979,f,3
3421,3418,f,3
3191,3121,f,3
369,30,f,1
3325,3465,f,2
2043,2080,f,2
5085,5087,v,6
839,1871,f,7
124,139,f,3
6568,7323,v,5
664,464,f,3
9403,7185,f,6
2468,2493,f,3
294,706,f,2
2499,2528,f,4
2120,1946,f,2
3209,3076,f,4
5170,5039,f,5
7118,7107,f,3
7180,7181,f,1
1759,2057,f,4
2889,2573,f,4
5498,8752,f,4
416,8030,f,5
1489,915,f,4
2104,2207,f,5
4973,4935,f,5
1144,1352,f,7
1722,2171,f,3
3064,3240,f,3
3499,3723,f,5
1782,9474,f,7
2625,6373,f,4
1880,1721,f,1
1461,1464,f,1
3334,3293,f,2
6174,7316,f,4
4916,4911,f,1
4794,4983,f,4
4187,4374,f,3
785,1239,f,5
9415,9377,v,6
1282,2173,f,5
5289,5064,f,5
946,1301,f,4
2779,2776,f,4
771,1885,f,5
8816,4733,b,5
1120,821,f,1
3020,2987,f,5
8133,1186,f,4
6528,5086,v,6
9113,3953,f,4
3526,3671,f,3
1526,5001,f,5
2948,2963,f,1
2499,2513,f,5
1480,1282,f,1
2164,2200,f,7
5401,5523,f,4
1109,1033,b,5
3423,3362,f,3
1994,1742,v,5
3469,3411,f,5
4049,3873,f,4
6616,6261,b,6
320,49,f,4
2487,8341,f,4
1781,1730,f,5
4827,6266,f,5
3876,3957,f,2
40,21,f,3
445,510,f,3
2235,1850,f,4
3020,3004,f,1
1090,1984,f,7
2714,2862,f,3
1136,923,f,3
6207,9818,f,6
1004,1147,f,2
7288,6461,f,2
3689,8514,f,2
5189,5104,f,3
4229,4162,f,3
4425,369,f,2
3087,3022,f,4
1804,1743,f,4
2539,8366,f,5
5076,8073,f,7
783,1375,f,2
1383,874,f,3
215,308,f,3
5277,5026,f,5
822,1269,f,4
4246,4306,f,5
880,1331,f,3
5598,5600,f,5
1501,1369,f,4
3418,3348,f,2
7316,6138,f,1
7438,7131,f,7
2242,2207,f,6
2566,2545,f,2
597,253,f,4
7256,6508,f,7
6293,6295,f,1
4525,8462,f,3
3425,3277,f,3
4020,3907,f,3
5508,5493,f,2
488,275,f,1
2218,1965,f,7
478,66,f,5
1351,1817,b,6
1770,8191,f,4
8232,1685,f,4
632,116,b,4
2113,2120,f,1
1845,2159,f,1
2710,2729,f,4
566,593,f,1
5113,7576,f,5
3460,3321,f,2
864,1451,f,3
3456,3411,v,4
3857,20,f,4
3521,3516,f,4
4136,4139,f,5
2996,2975,f,1
4701,4752,f,7
410,4077,b,4
1714,1376,b,4
2527,2502,f,2
4854,4796,f,1
2656,2655,f,1
793,8140,f,5
1907,1904,f,2
2945,3073,f,4
6482,6268,f,2
4121,4127,f,2
5302,5297,f,2
6090,7279,f,3
7327,7323,f,1
2905,2900,b,5
6518,7124,f,7
6581,2614,f,1
1767,1719,f,5
2197,8105,b,7
2086,2055,f,5
1046,1048,f,1
949,1623,f,2
5088,5096,f,1
1393,1378,b,5
7376,6176,f,2
2965,3132,f,5
3287,3492,f,1
7154,6500,f,3
875,1388,f,3
5208,5477,v,5
5526,5519,f,1
2199,8328,f,3
5307,9595,f,5
9234,3265,f,4
768,2191,f,6
8434,4439,f,2
8721,7313,f,6
4300,4330,f,3
6223,7124,f,4
8135,831,f,2
2110,8774,f,3
9344,6441,f,5
9659,3092,b,5
6298,7278,f,6
9658,2517,f,4
2676,2696,f,2
212,208,f,1
3146,3154,f,4
5355,5436,f,4
4470,4459,f,5
3598,3522,f,2
2571,2586,f,5
3015,2984,f,3
4852,6328,f,5
4711,4798,f,6
7773,7447,b,6
9257,3452,b,4
2103,1783,f,1
2316,5299,f,3
6376,6359,f,4
1740,2198,f,4
4127,8378,f,2
1776,1740,f,1
4760,4884,f,2
1160,9509,f,5
2721,2878,f,3
6271,7409,f,4
1885,796,b,6
1242,1160,f,3
5082,5190,f,2
285,182,f,3
2714,2878,f,3
4875,4884,f,3
5288,7789,f,4
7410,7399,f,1
2420,2402,f,1
2415,2453,f,5
8091,5326,f,3
7353,6180,f,1
1205,1118,f,5
4235,4164,f,3
5158,5100,f,5
2900,2903,f,1
705,83,f,1
5066,9612,f,7
1392,1237,f,1
1496,1511,f,1
4449,4455,f,3
3457,3410,f,1
5251,5279,f,5
4709,5225,f,6
1904,1894,f,4
5039,5282,f,2
2949,3100,b,4
6520,6515,f,1
7168,7347,f,3
1034,1327,f,2
898,1124,f,2
2504,8352,v,5
858,1458,f,4
4131,4124,f,1
5088,5241,f,1
615,608,f,3
1597,1588,f,2
1430,1006,f,3
531,4329,f,4
2390,2403,f,4
3354,3373,f,5
6640,6472,f,2
2039,1782,f,3
4358,4329,f,2
584,588,f,3
5232,5245,f,1
194,393,f,4
4301,4374,f,2
3453,3389,f,1
5132,5141,f,4
3482,8276,f,4
4354,4357,f,1
5435,5492,f,1
6381,702,f,3
578,3663,f,4
3582,3678,f,3
8725,7116,f,3
8383,4010,f,5
436,195,b,5
4987,4746,f,3
3687,3551,f,1
1503,1378,v,7
1504,1434,f,1
9595,9576,f,7
2143,1953,f,4
5539,8639,f,5
1835,9507,f,5
4139,4354,f,1
3891,3972,f,3
1605,8222,f,3
4442,4567,f,1
5583,5604,f,7
3065,3185,f,3
7567,4034,f,3
1704,1717,f,2
4453,4473,f,4
4546,4439,f,1
9955,6429,f,6
179,411,f,2
1150,1504,f,7
3126,3122,f,1
4428,4477,f,1
3126,3168,v,5
3210,3113,f,1
7258,6490,f,2
1724,1793,f,7
1975,1310,b,5
402,393,f,3
1137,996,f,3
2379,2450,f,2
5237,5208,f,1
4958,4834,f,2
5173,5170,f,2
3350,3317,f,2
6264,8718,f,4
2090,1790,f,3
3351,3345,f,5
4734,4807,f,2
6370,5451,f,2
1826,923,f,7
636,477,f,5
5357,5338,f,1
2864,2589,f,4
4847,4908,f,6
3276,3288,f,2
4108,4206,f,3
1809,1752,f,5
3161,9608,f,5
5118,7625,f,2
5067,5123,f,1
3978,4031,f,2
5534,5100,b,7
5235,4733,f,4
4574,4546,f,3
5304,5086,f,2
4166,4192,f,1
4549,4550,f,2
2090,2045,f,1
3781,3566,f,4
8308,8289,f,2
1022,2146,b,5
8215,1730,f,5
83,294,f,3
4656,3451,f,2
840,1590,f,7
3618,3727,f,1
1942,1046,v,7
2676,2703,f,1
6284,5612,f,6
3559,3594,f,1
3920,3927,f,4
4479,4487,f,1
2969,2971,f,1
7689,6568,f,7
526,538,f,1
1883,1816,f,5
4501,4559,f,1
4384,4555,f,5
943,1638,f,3
2860,2899,f,2
3691,3675,f,4
5111,5223,f,3
4979,9288,f,5
917,2194,f,4
2384,2366,f,3
1654,1378,f,4
5564,4887,f,6
3206,3215,f,1
2245,1881,v,4
5121,5146,f,1
1881,1883,f,3
8314,3666,f,3
499,340,b,5
2106,2336,f,3
1390,1158,f,2
2962,3194,f,5
6380,7159,f,4
1713,1970,f,2
8234,1730,f,6
9748,6173,b,7
2833,2842,f,2
8131,840,f,3
6168,6057,f,6
3868,8411,f,2
1393,869,v,5
3280,3463,f,1
6388,6053,v,5
105,69,f,4
2894,2885,f,3
4744,4797,f,1
6205,6635,f,5
759,895,f,2
9626,4947,f,5
548,363,f,3
4674,4662,f,1
605,593,f,4
323,99,f,4
4769,4754,f,7
4662,7800,f,3
3339,3333,f,1
873,1389,f,6
88,416,f,1
7404,6143,f,4
705,537,f,1
4348,4329,f,2
9704,1730,f,4
9532,2249,f,5
4160,92,f,4
2781,2540,b,5
3322,3338,f,3
2708,2706,f,3
4056,3905,f,5
1404,1349,f,5
1382,1011,f,3
151,157,f,4
1133,984,f,3
3413,3421,f,2
1868,1890,f,2
8508,4509,f,3
3739,3500,f,3
634,2429,f,4
4216,4148,f,1
9841,9382,f,6
8,176,f,4
2554,2601,f,2
2116,1291,f,7
32,2788,v,4
8806,242,f,3
8400,8411,f,5
835,1146,f,1
1296,947,f,6
1899,1664,f,2
5282,5210,f,7
4957,4735,f,1
3179,3180,f,5
9597,5294,f,7
4738,4876,f,1
329,8046,f,4
5383,5384,f,1
2828,2852,f,2
8014,8015,f,2
175,327,f,4
4442,4391,f,4
4792,4793,v,5
5440,2733,f,2
2526,2527,f,2
2167,2214,f,4
7335,6079,f,2
3364,3669,b,5
1096,1103,f,1
255,600,f,2
179,9445,f,5
1671,1590,f,7
2163,2198,b,6
168,151,f,1
6102,9414,f,6
922,1278,f,3
1262,1412,f,7
1659,1674,f,1
179,8796,f,4
3927,3930,f,1
2030,1827,v,7
4736,5558,f,7
6157,6127,f,1
1590,1599,f,1
8228,1795,f,2
9027,9009,f,4
7278,6466,f,3
217,29,f,2
9062,3430,b,4
5376,5487,f,5
7359,7377,f,1
796,1015,f,3
4567,4442,f,4
1816,1826,f,3
3610,3644,f,5
526,538,f,3
3076,3017,f,2
3892,3893,f,1
4399,4556,f,2
5157,5160,f,1
3699,3703,f,1
8761,5338,f,2
225,8513,f,2
3197,3238,f,1
9598,5255,v,4
5189,5270,f,7
6528,6642,v,4
5377,5373,f,2
4896,4795,f,2
846,1588,b,4
4758,4745,f,4
1164,1179,f,3
4115,4171,b,4
5143,5309,f,6
6402,6386,f,5
740,811,f,2
7189,7192,f,1
7104,7183,f,3
6300,7169,f,2
2949,3054,f,3
6578,6367,f,6
3323,3279,f,5
1929,2146,f,7
5246,5244,f,3
3104,3018,f,3
4052,4081,f,1
6368,6377,f,3
2216,1843,f,3
3072,3227,f,5
1374,1396,f,1
1758,1024,f,5
7376,7440,v,5
3753,3750,f,2
3419,3414,f,2
4348,4142,f,5
6249,8594,f,4
628,323,f,1
773,1211,f,2
4710,4736,f,7
7120,6626,f,7
4369,4208,f,3
3014,3004,f,5
37,534,b,4
3305,3281,f,4
3524,3640,f,5
5700,7114,f,2
1861,2080,f,2
5159,5256,f,1
6210,7338,f,6
2229,1672,f,3
